side	eta	eta_r	phi	dphi	depth	det	rbx	sector	rm	pixel	qie	adc	rm_fi	fi_ch	let_code	crate	block_coupler	htr	fpga	htr_fi	dcc_sl	spigo	dcc	fedid	QIEId	index	oSLBmap	htr_ch	index	oSLB_link	oSLBbit	CSL_i	TwinMux	TwinMux_link	TwinMux_bit	ring	HO label	TwinMux label	old HO label
-1	12	-12	58	1	4	HO	HO2M10	10	3	3	1	2	2	2	S	13	9.01	2	top	4	10	0	1	730	101347	346	18	35	899	1	11	709	YB-2_S10	6	11	-2	S2F07_CR13_HTR02_Slot-t	RPC_YB-2_S10_Fib6_HO_CR13_HTR02_Slot-t	HO_S10_Hn1
-1	11	-11	57	1	4	HO	HO2M10	10	3	4	1	4	3	0	M	13	8.04	2	top	5	10	0	1	730	101347	417	18	36	900	1	13	709	YB-2_S10	6	13	-2	S2F07_CR13_HTR02_Slot-t	RPC_YB-2_S10_Fib6_HO_CR13_HTR02_Slot-t	HO_S10_Hn1
-1	11	-11	58	1	4	HO	HO2M10	10	3	8	1	5	3	1	T	13	8.04	2	top	5	10	0	1	730	101347	418	18	37	901	1	14	709	YB-2_S10	6	14	-2	S2F07_CR13_HTR02_Slot-t	RPC_YB-2_S10_Fib6_HO_CR13_HTR02_Slot-t	HO_S10_Hn1
-1	11	-11	56	1	4	HO	HO2M10	10	3	1	1	3	3	2	F	13	8.04	2	top	5	10	0	1	730	101347	416	18	38	902	1	12	709	YB-2_S10	6	12	-2	S2F07_CR13_HTR02_Slot-t	RPC_YB-2_S10_Fib6_HO_CR13_HTR02_Slot-t	HO_S10_Hn1
-1	7	-7	54	1	4	HO	HO1M10	10	3	9	2	4	5	0	K	13	3.05	3	bot	1	10	3	1	730	100913	702	3	0	144	1	10	712	YB-1_S10	6	10	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	7	-7	55	1	4	HO	HO1M10	10	3	13	2	5	5	1	R	13	3.05	3	bot	1	10	3	1	730	100913	703	3	1	145	1	11	712	YB-1_S10	6	11	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	7	-7	53	1	4	HO	HO1M10	10	3	5	2	3	5	2	D	13	3.05	3	bot	1	10	3	1	730	100913	701	3	2	146	1	9	712	YB-1_S10	6	9	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	6	-6	53	1	4	HO	HO1M10	10	3	12	1	0	2	0	E	13	3.06	3	bot	2	10	3	1	730	101037	773	3	3	147	1	12	712	YB-1_S10	6	12	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	6	-6	54	1	4	HO	HO1M10	10	3	7	1	1	2	1	L	13	3.06	3	bot	2	10	3	1	730	101037	774	3	4	148	1	13	712	YB-1_S10	6	13	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	6	-6	55	1	4	HO	HO1M10	10	3	3	1	2	2	2	S	13	3.06	3	bot	2	10	3	1	730	101037	775	3	5	149	1	14	712	YB-1_S10	6	14	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	5	-5	54	1	4	HO	HO1M10	10	3	4	1	4	3	0	M	13	3.07	3	bot	3	10	3	1	730	101037	846	3	6	150	1	16	712	YB-1_S10	6	16	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	5	-5	55	1	4	HO	HO1M10	10	3	8	1	5	3	1	T	13	3.07	3	bot	3	10	3	1	730	101037	847	3	7	151	1	17	712	YB-1_S10	6	17	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	5	-5	53	1	4	HO	HO1M10	10	3	1	1	3	3	2	F	13	3.07	3	bot	3	10	3	1	730	101037	845	3	8	152	1	15	712	YB-1_S10	6	15	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	7	-7	57	1	4	HO	HO1M10	10	1	9	2	4	5	0	K	13	3.01	3	top	1	10	2	1	730	101018	705	3	24	168	1	1	712	YB-1_S10	6	1	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	7	-7	58	1	4	HO	HO1M10	10	1	13	2	5	5	1	R	13	3.01	3	top	1	10	2	1	730	101018	706	3	25	169	1	2	712	YB-1_S10	6	2	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	7	-7	56	1	4	HO	HO1M10	10	1	5	2	3	5	2	D	13	3.01	3	top	1	10	2	1	730	101018	704	3	26	170	1	0	712	YB-1_S10	6	0	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	6	-6	56	1	4	HO	HO1M10	10	1	12	1	0	2	0	E	13	3.02	3	top	2	10	2	1	730	101312	776	3	27	171	1	3	712	YB-1_S10	6	3	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	6	-6	57	1	4	HO	HO1M10	10	1	7	1	1	2	1	L	13	3.02	3	top	2	10	2	1	730	101312	777	3	28	172	1	4	712	YB-1_S10	6	4	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	6	-6	58	1	4	HO	HO1M10	10	1	3	1	2	2	2	S	13	3.02	3	top	2	10	2	1	730	101312	778	3	29	173	1	5	712	YB-1_S10	6	5	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	5	-5	57	1	4	HO	HO1M10	10	1	4	1	4	3	0	M	13	3.03	3	top	3	10	2	1	730	101312	849	3	30	174	1	7	712	YB-1_S10	6	7	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	5	-5	58	1	4	HO	HO1M10	10	1	8	1	5	3	1	T	13	3.03	3	top	3	10	2	1	730	101312	850	3	31	175	1	8	712	YB-1_S10	6	8	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
-1	5	-5	56	1	4	HO	HO1M10	10	1	1	1	3	3	2	F	13	3.03	3	top	3	10	2	1	730	101312	848	3	32	176	1	6	712	YB-1_S10	6	6	-1	S2F07_CR13_HTR03_Slot-t	RPC_YB-1_S10_Fib6_HO_CR13_HTR03_Slot-t	HO_S10_Hn2
1	7	7	54	1	4	HO	HO1P10	10	3	9	2	4	5	0	K	13	6.05	4	bot	1	10	5	1	730	101159	1710	17	0	816	1	10	715	YB+1_S10	6	10	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	7	7	55	1	4	HO	HO1P10	10	3	13	2	5	5	1	R	13	6.05	4	bot	1	10	5	1	730	101159	1711	17	1	817	1	11	715	YB+1_S10	6	11	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	7	7	53	1	4	HO	HO1P10	10	3	5	2	3	5	2	D	13	6.05	4	bot	1	10	5	1	730	101159	1709	17	2	818	1	9	715	YB+1_S10	6	9	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	6	6	53	1	4	HO	HO1P10	10	3	12	1	0	2	0	E	13	6.06	4	bot	2	10	5	1	730	101154	1637	17	3	819	1	12	715	YB+1_S10	6	12	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	6	6	54	1	4	HO	HO1P10	10	3	7	1	1	2	1	L	13	6.06	4	bot	2	10	5	1	730	101154	1638	17	4	820	1	13	715	YB+1_S10	6	13	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	6	6	55	1	4	HO	HO1P10	10	3	3	1	2	2	2	S	13	6.06	4	bot	2	10	5	1	730	101154	1639	17	5	821	1	14	715	YB+1_S10	6	14	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	5	5	54	1	4	HO	HO1P10	10	3	4	1	4	3	0	M	13	6.07	4	bot	3	10	5	1	730	101154	1566	17	6	822	1	16	715	YB+1_S10	6	16	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	5	5	55	1	4	HO	HO1P10	10	3	8	1	5	3	1	T	13	6.07	4	bot	3	10	5	1	730	101154	1567	17	7	823	1	17	715	YB+1_S10	6	17	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	5	5	53	1	4	HO	HO1P10	10	3	1	1	3	3	2	F	13	6.07	4	bot	3	10	5	1	730	101154	1565	17	8	824	1	15	715	YB+1_S10	6	15	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	7	7	57	1	4	HO	HO1P10	10	1	9	2	4	5	0	K	13	6.01	4	top	1	10	4	1	730	101184	1713	17	24	840	1	1	715	YB+1_S10	6	1	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	7	7	58	1	4	HO	HO1P10	10	1	13	2	5	5	1	R	13	6.01	4	top	1	10	4	1	730	101184	1714	17	25	841	1	2	715	YB+1_S10	6	2	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	7	7	56	1	4	HO	HO1P10	10	1	5	2	3	5	2	D	13	6.01	4	top	1	10	4	1	730	101184	1712	17	26	842	1	0	715	YB+1_S10	6	0	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	6	6	56	1	4	HO	HO1P10	10	1	12	1	0	2	0	E	13	6.02	4	top	2	10	4	1	730	101182	1640	17	27	843	1	3	715	YB+1_S10	6	3	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	6	6	57	1	4	HO	HO1P10	10	1	7	1	1	2	1	L	13	6.02	4	top	2	10	4	1	730	101182	1641	17	28	844	1	4	715	YB+1_S10	6	4	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	6	6	58	1	4	HO	HO1P10	10	1	3	1	2	2	2	S	13	6.02	4	top	2	10	4	1	730	101182	1642	17	29	845	1	5	715	YB+1_S10	6	5	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	5	5	57	1	4	HO	HO1P10	10	1	4	1	4	3	0	M	13	6.03	4	top	3	10	4	1	730	101182	1569	17	30	846	1	7	715	YB+1_S10	6	7	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	5	5	58	1	4	HO	HO1P10	10	1	8	1	5	3	1	T	13	6.03	4	top	3	10	4	1	730	101182	1570	17	31	847	1	8	715	YB+1_S10	6	8	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	5	5	56	1	4	HO	HO1P10	10	1	1	1	3	3	2	F	13	6.03	4	top	3	10	4	1	730	101182	1568	17	32	848	1	6	715	YB+1_S10	6	6	1	S2F07_CR13_HTR04_Slot-t	RPC_YB+1_S10_Fib6_HO_CR13_HTR04_Slot-t	HO_S10_Hn3
1	15	15	57	1	4	HO	HO2P10	10	1	15	3	4	7	0	H	13	1.01	5	top	1	10	6	1	730	100922	2289	18	24	888	1	1	718	YB+2_S10	6	1	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	15	15	58	1	4	HO	HO2P10	10	1	14	3	5	7	1	P	13	1.01	5	top	1	10	6	1	730	100922	2290	18	25	889	1	2	718	YB+2_S10	6	2	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	15	15	56	1	4	HO	HO2P10	10	1	16	3	3	7	2	B	13	1.01	5	top	1	10	6	1	730	100922	2288	18	26	890	1	0	718	YB+2_S10	6	0	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	14	14	56	1	4	HO	HO2P10	10	1	11	2	0	4	0	C	13	1.02	5	top	2	10	6	1	730	100921	2216	18	27	891	1	3	718	YB+2_S10	6	3	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	14	14	57	1	4	HO	HO2P10	10	1	6	2	1	4	1	J	13	1.02	5	top	2	10	6	1	730	100921	2217	18	28	892	1	4	718	YB+2_S10	6	4	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	14	14	58	1	4	HO	HO2P10	10	1	2	2	2	4	2	Q	13	1.02	5	top	2	10	6	1	730	100921	2218	18	29	893	1	5	718	YB+2_S10	6	5	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	13	13	57	1	4	HO	HO2P10	10	1	9	2	4	5	0	K	13	1.03	5	top	3	10	6	1	730	100921	2145	18	30	894	1	7	718	YB+2_S10	6	7	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	13	13	58	1	4	HO	HO2P10	10	1	13	2	5	5	1	R	13	1.03	5	top	3	10	6	1	730	100921	2146	18	31	895	1	8	718	YB+2_S10	6	8	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	13	13	56	1	4	HO	HO2P10	10	1	5	2	3	5	2	D	13	1.03	5	top	3	10	6	1	730	100921	2144	18	32	896	1	6	718	YB+2_S10	6	6	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	12	12	56	1	4	HO	HO2P10	10	1	12	1	0	2	0	E	13	1.04	5	top	4	10	6	1	730	100917	2072	18	33	897	1	9	718	YB+2_S10	6	9	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	12	12	57	1	4	HO	HO2P10	10	1	7	1	1	2	1	L	13	1.04	5	top	4	10	6	1	730	100917	2073	18	34	898	1	10	718	YB+2_S10	6	10	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	12	12	58	1	4	HO	HO2P10	10	1	3	1	2	2	2	S	13	1.04	5	top	4	10	6	1	730	100917	2074	18	35	899	1	11	718	YB+2_S10	6	11	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	11	11	57	1	4	HO	HO2P10	10	1	4	1	4	3	0	M	13	2.01	5	top	5	10	6	1	730	100917	2001	18	36	900	1	13	718	YB+2_S10	6	13	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	11	11	58	1	4	HO	HO2P10	10	1	8	1	5	3	1	T	13	2.01	5	top	5	10	6	1	730	100917	2002	18	37	901	1	14	718	YB+2_S10	6	14	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
1	11	11	56	1	4	HO	HO2P10	10	1	1	1	3	3	2	F	13	2.01	5	top	5	10	6	1	730	100917	2000	18	38	902	1	12	718	YB+2_S10	6	12	2	S2F07_CR13_HTR05_Slot-t	RPC_YB+2_S10_Fib6_HO_CR13_HTR05_Slot-t	HO_S10_Hn4
-1	15	-15	63	1	4	HO	HO2M12	11	2	15	3	4	7	0	H	13	9.12	6	top	1	10	8	1	730	100959	135	18	24	888	1	1	721	YB-2_S11	6	1	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	15	-15	62	1	4	HO	HO2M12	11	2	14	3	5	7	1	P	13	9.12	6	top	1	10	8	1	730	100959	134	18	25	889	1	2	721	YB-2_S11	6	2	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	15	-15	64	1	4	HO	HO2M12	11	2	16	3	3	7	2	B	13	9.12	6	top	1	10	8	1	730	100959	136	18	26	890	1	0	721	YB-2_S11	6	0	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	14	-14	64	1	4	HO	HO2M12	11	2	11	2	0	4	0	C	13	9.11	6	top	2	10	8	1	730	100956	208	18	27	891	1	3	721	YB-2_S11	6	3	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	14	-14	63	1	4	HO	HO2M12	11	2	6	2	1	4	1	J	13	9.11	6	top	2	10	8	1	730	100956	207	18	28	892	1	4	721	YB-2_S11	6	4	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	14	-14	62	1	4	HO	HO2M12	11	2	2	2	2	4	2	Q	13	9.11	6	top	2	10	8	1	730	100956	206	18	29	893	1	5	721	YB-2_S11	6	5	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	13	-13	63	1	4	HO	HO2M12	11	2	9	2	4	5	0	K	13	9.1	6	top	3	10	8	1	730	100956	279	18	30	894	1	7	721	YB-2_S11	6	7	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	13	-13	62	1	4	HO	HO2M12	11	2	13	2	5	5	1	R	13	9.1	6	top	3	10	8	1	730	100956	278	18	31	895	1	8	721	YB-2_S11	6	8	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	13	-13	64	1	4	HO	HO2M12	11	2	5	2	3	5	2	D	13	9.1	6	top	3	10	8	1	730	100956	280	18	32	896	1	6	721	YB-2_S11	6	6	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	12	-12	64	1	4	HO	HO2M12	11	2	12	1	0	2	0	E	13	9.09	6	top	4	10	8	1	730	100958	352	18	33	897	1	9	721	YB-2_S11	6	9	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	12	-12	63	1	4	HO	HO2M12	11	2	7	1	1	2	1	L	13	9.09	6	top	4	10	8	1	730	100958	351	18	34	898	1	10	721	YB-2_S11	6	10	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	12	-12	62	1	4	HO	HO2M12	11	2	3	1	2	2	2	S	13	9.09	6	top	4	10	8	1	730	100958	350	18	35	899	1	11	721	YB-2_S11	6	11	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	11	-11	63	1	4	HO	HO2M12	11	2	4	1	4	3	0	M	13	8.12	6	top	5	10	8	1	730	100958	423	18	36	900	1	13	721	YB-2_S11	6	13	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	11	-11	62	1	4	HO	HO2M12	11	2	8	1	5	3	1	T	13	8.12	6	top	5	10	8	1	730	100958	422	18	37	901	1	14	721	YB-2_S11	6	14	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	11	-11	64	1	4	HO	HO2M12	11	2	1	1	3	3	2	F	13	8.12	6	top	5	10	8	1	730	100958	424	18	38	902	1	12	721	YB-2_S11	6	12	-2	S2F07_CR13_HTR06_Slot-t	RPC_YB-2_S11_Fib6_HO_CR13_HTR06_Slot-t	HO_S11_Hn1
-1	7	-7	60	1	4	HO	HO1M12	11	2	9	2	4	5	0	K	13	12.01	7	bot	1	10	11	1	730	101266	708	3	0	144	1	10	724	YB-1_S11	6	10	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	7	-7	59	1	4	HO	HO1M12	11	2	13	2	5	5	1	R	13	12.01	7	bot	1	10	11	1	730	101266	707	3	1	145	1	11	724	YB-1_S11	6	11	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	7	-7	61	1	4	HO	HO1M12	11	2	5	2	3	5	2	D	13	12.01	7	bot	1	10	11	1	730	101266	709	3	2	146	1	9	724	YB-1_S11	6	9	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	6	-6	61	1	4	HO	HO1M12	11	2	12	1	0	2	0	E	13	12.02	7	bot	2	10	11	1	730	101253	781	3	3	147	1	12	724	YB-1_S11	6	12	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	6	-6	60	1	4	HO	HO1M12	11	2	7	1	1	2	1	L	13	12.02	7	bot	2	10	11	1	730	101253	780	3	4	148	1	13	724	YB-1_S11	6	13	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	6	-6	59	1	4	HO	HO1M12	11	2	3	1	2	2	2	S	13	12.02	7	bot	2	10	11	1	730	101253	779	3	5	149	1	14	724	YB-1_S11	6	14	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	5	-5	60	1	4	HO	HO1M12	11	2	4	1	4	3	0	M	13	12.03	7	bot	3	10	11	1	730	101253	852	3	6	150	1	16	724	YB-1_S11	6	16	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	5	-5	59	1	4	HO	HO1M12	11	2	8	1	5	3	1	T	13	12.03	7	bot	3	10	11	1	730	101253	851	3	7	151	1	17	724	YB-1_S11	6	17	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	5	-5	61	1	4	HO	HO1M12	11	2	1	1	3	3	2	F	13	12.03	7	bot	3	10	11	1	730	101253	853	3	8	152	1	15	724	YB-1_S11	6	15	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	7	-7	63	1	4	HO	HO1M12	11	4	9	2	4	5	0	K	13	3.09	7	top	1	10	10	1	730	100924	711	3	24	168	1	1	724	YB-1_S11	6	1	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	7	-7	62	1	4	HO	HO1M12	11	4	13	2	5	5	1	R	13	3.09	7	top	1	10	10	1	730	100924	710	3	25	169	1	2	724	YB-1_S11	6	2	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	7	-7	64	1	4	HO	HO1M12	11	4	5	2	3	5	2	D	13	3.09	7	top	1	10	10	1	730	100924	712	3	26	170	1	0	724	YB-1_S11	6	0	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	6	-6	64	1	4	HO	HO1M12	11	4	12	1	0	2	0	E	13	3.1	7	top	2	10	10	1	730	100930	784	3	27	171	1	3	724	YB-1_S11	6	3	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	6	-6	63	1	4	HO	HO1M12	11	4	7	1	1	2	1	L	13	3.1	7	top	2	10	10	1	730	100930	783	3	28	172	1	4	724	YB-1_S11	6	4	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	6	-6	62	1	4	HO	HO1M12	11	4	3	1	2	2	2	S	13	3.1	7	top	2	10	10	1	730	100930	782	3	29	173	1	5	724	YB-1_S11	6	5	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	5	-5	63	1	4	HO	HO1M12	11	4	4	1	4	3	0	M	13	3.11	7	top	3	10	10	1	730	100930	855	3	30	174	1	7	724	YB-1_S11	6	7	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	5	-5	62	1	4	HO	HO1M12	11	4	8	1	5	3	1	T	13	3.11	7	top	3	10	10	1	730	100930	854	3	31	175	1	8	724	YB-1_S11	6	8	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
-1	5	-5	64	1	4	HO	HO1M12	11	4	1	1	3	3	2	F	13	3.11	7	top	3	10	10	1	730	100930	856	3	32	176	1	6	724	YB-1_S11	6	6	-1	S2F07_CR13_HTR07_Slot-t	RPC_YB-1_S11_Fib6_HO_CR13_HTR07_Slot-t	HO_S11_Hn2
